runid                 	all	cml-with-partial-context	majority0.1	majority0.1	majority-with-partial-context0.1	majority-hit-jaccard	majority-hit-jaccard	majority-hit-jaccard-with-partial-context	majority-hit-weighted-with-partial-context	majority-hit	majority-hit	majority-hit-with-partial-context	ml-frequency	ml-frequency	ml-frequency-with-partial-context	ml-jaccard	ml-jaccard	ml-jaccard-with-partial-context	ml-ngram	ml-ngram
iprec_at_recall_0.40  	2117679317	0.0000	0.7500	0.1176	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.1818	0.7500	0.6667	0.0000	0.6667	0.7500	0.7500	0.7500	0.6667	0.0000
iprec_at_recall_0.50  	2117679317	0.0000	0.7500	0.1176	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.1818	0.7500	0.6667	0.0000	0.6667	0.7500	0.7500	0.7500	0.6667	0.0000
iprec_at_recall_0.60  	2117679317	0.0000	0.7500	0.1176	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.1818	0.7500	0.6667	0.0000	0.6667	0.7500	0.7500	0.7500	0.6667	0.0000
iprec_at_recall_0.70  	2117679317	0.0000	0.7500	0.1176	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.1818	0.7500	0.6667	0.0000	0.6667	0.7500	0.7500	0.7500	0.6667	0.0000
iprec_at_recall_0.80  	2117679317	0.0000	0.7500	0.0000	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.0000	0.7500	0.1765	0.0000	0.1765	0.7500	0.7500	0.7500	0.1765	0.0000
iprec_at_recall_0.90  	2117679317	0.0000	0.7500	0.0000	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.0000	0.7500	0.1765	0.0000	0.1765	0.7500	0.7500	0.7500	0.1765	0.0000
iprec_at_recall_1.00  	2117679317	0.0000	0.7500	0.0000	0.7500	0.7500	0.7500	0.7500	0.7500	0.7500	0.0000	0.7500	0.1765	0.0000	0.1765	0.7500	0.7500	0.7500	0.1765	0.0000
ndcg_cut_01            	2117679317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_02            	2117679317	0.0000	0.3869	0.0000	0.3869	0.3869	0.3869	0.3869	0.3869	0.3869	0.0000	0.3869	0.3869	0.0000	0.3869	0.3869	0.3869	0.3869	0.3869	0.0000
ndcg_cut_03            	2117679317	0.0000	0.4683	0.0000	0.4683	0.6013	0.6013	0.6013	0.6013	0.6013	0.0000	0.6013	0.4683	0.0000	0.4683	0.4683	0.4683	0.4683	0.4683	0.0000
ndcg_cut_04            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.0000	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_05            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.0000	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_06            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.0000	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_07            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.1772	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_08            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.1772	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_09            	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.1772	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_10           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.1772	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_11           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_12           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_13           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_14           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_15           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_16           	2117679317	0.0000	0.6973	0.2290	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.4683	0.2290	0.4683	0.6973	0.6973	0.6973	0.4683	0.2290
ndcg_cut_17           	2117679317	0.0000	0.6973	0.2927	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.5958	0.2290	0.5958	0.6973	0.6973	0.6973	0.5958	0.2290
ndcg_cut_18           	2117679317	0.0000	0.6973	0.2927	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.5958	0.2290	0.5958	0.6973	0.6973	0.6973	0.5958	0.2290
ndcg_cut_19           	2117679317	0.0000	0.6973	0.2927	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.5958	0.2290	0.5958	0.6973	0.6973	0.6973	0.5958	0.2290
ndcg_cut_20           	2117679317	0.0000	0.6973	0.2927	0.6973	0.7157	0.7157	0.7157	0.7157	0.7157	0.2514	0.7157	0.5958	0.2290	0.5958	0.6973	0.6973	0.6973	0.5958	0.2290
num_ret               	2122702641	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
num_rel               	2122702641	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
num_rel_ret           	2122702641	0	7	2	7	6	6	6	6	6	3	6	7	2	7	7	7	7	7	2
map                   	2122702641	0.0000	0.3512	0.0242	0.3512	0.4175	0.4175	0.4519	0.4519	0.4228	0.1515	0.4228	0.3713	0.1169	0.3713	0.4126	0.4126	0.4278	0.3663	0.1169
iprec_at_recall_0.00  	2122702641	0.0000	1.0000	0.1667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.10  	2122702641	0.0000	0.5556	0.1667	0.5556	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000	0.6000	0.2857	0.6000	0.7500	0.7500	0.7500	0.6000	0.2857
iprec_at_recall_0.20  	2122702641	0.0000	0.5556	0.0000	0.5556	0.7500	0.7500	1.0000	1.0000	1.0000	0.1667	1.0000	0.6000	0.0000	0.6000	0.7500	0.7500	0.7500	0.6000	0.0000
iprec_at_recall_0.30  	2122702641	0.0000	0.5556	0.0000	0.5556	0.7143	0.7143	0.8000	0.8000	0.6667	0.0000	0.6667	0.5556	0.0000	0.5556	0.6000	0.6000	0.6667	0.5556	0.0000
iprec_at_recall_0.40  	2122702641	0.0000	0.5556	0.0000	0.5556	0.7143	0.7143	0.6250	0.6250	0.5556	0.0000	0.5556	0.5556	0.0000	0.5556	0.6000	0.6000	0.6000	0.5556	0.0000
iprec_at_recall_0.50  	2122702641	0.0000	0.5455	0.0000	0.5455	0.4615	0.4615	0.5455	0.5455	0.4286	0.0000	0.4286	0.4667	0.0000	0.4667	0.6000	0.6000	0.6000	0.4615	0.0000
iprec_at_recall_0.60  	2122702641	0.0000	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.4667	0.4667	0.4667	0.4667	0.4118	0.0000
iprec_at_recall_0.70  	2122702641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.80  	2122702641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	2122702641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	2122702641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	2122702641	0.0000	0.5000	0.0000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000
ndcg_cut_02            	2122702641	0.0000	0.3066	0.0000	0.3066	0.5000	0.5000	0.5000	0.5000	0.5000	0.3066	0.5000	0.3066	0.3066	0.3066	0.3066	0.3066	0.3066	0.3066	0.3066
ndcg_cut_03            	2122702641	0.0000	0.2658	0.0000	0.2658	0.4335	0.4335	0.6994	0.6994	0.6994	0.2658	0.6994	0.2658	0.2658	0.2658	0.3987	0.3987	0.3987	0.2658	0.2658
ndcg_cut_04            	2122702641	0.0000	0.2385	0.0000	0.2385	0.5945	0.5945	0.6275	0.6275	0.6275	0.3412	0.6275	0.3412	0.2385	0.3412	0.5632	0.5632	0.5632	0.3412	0.2385
ndcg_cut_05            	2122702641	0.0000	0.2184	0.0000	0.2184	0.5442	0.5442	0.6590	0.6590	0.5745	0.3124	0.5745	0.4814	0.2184	0.4814	0.5156	0.5156	0.5156	0.4814	0.2184
ndcg_cut_06            	2122702641	0.0000	0.2748	0.0000	0.2748	0.5771	0.5771	0.6114	0.6114	0.6052	0.2899	0.6052	0.4466	0.2026	0.4466	0.4784	0.4784	0.5506	0.4466	0.2026
ndcg_cut_07            	2122702641	0.0000	0.3207	0.0000	0.3207	0.6039	0.6039	0.5728	0.5728	0.5669	0.2715	0.5669	0.4184	0.2531	0.4184	0.4482	0.4482	0.5158	0.4184	0.2531
ndcg_cut_08            	2122702641	0.0000	0.3590	0.0000	0.3590	0.5698	0.5698	0.5969	0.5969	0.5349	0.2562	0.5349	0.4512	0.2388	0.4512	0.4793	0.4793	0.4866	0.4512	0.2388
ndcg_cut_09            	2122702641	0.0000	0.4430	0.0000	0.4430	0.5406	0.5406	0.5664	0.5664	0.5587	0.2431	0.5587	0.4793	0.2265	0.4793	0.5060	0.5060	0.5129	0.4793	0.2265
ndcg_cut_10           	2122702641	0.0000	0.4222	0.0468	0.4222	0.5153	0.5153	0.5398	0.5398	0.5325	0.2317	0.5325	0.4569	0.2159	0.4569	0.5291	0.5291	0.5357	0.4569	0.2159
ndcg_cut_11           	2122702641	0.0000	0.4472	0.0448	0.4472	0.4930	0.4930	0.5597	0.5597	0.5095	0.2217	0.5095	0.4371	0.2066	0.4371	0.5062	0.5062	0.5125	0.4371	0.2066
ndcg_cut_12           	2122702641	0.0000	0.4472	0.0867	0.4472	0.4930	0.4930	0.5597	0.5597	0.5095	0.2217	0.5095	0.4371	0.2066	0.4371	0.5062	0.5062	0.5125	0.4371	0.2066
ndcg_cut_13           	2122702641	0.0000	0.4472	0.0867	0.4472	0.5337	0.5337	0.5597	0.5597	0.5095	0.2217	0.5095	0.4778	0.2066	0.4778	0.5062	0.5062	0.5125	0.4778	0.2066
ndcg_cut_14           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2217	0.5492	0.4778	0.2066	0.4778	0.5062	0.5062	0.5125	0.4778	0.2066
ndcg_cut_15           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2217	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.4778	0.2066
ndcg_cut_16           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2217	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.4778	0.2066
ndcg_cut_17           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2217	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.5150	0.2066
ndcg_cut_18           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2582	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.5150	0.2066
ndcg_cut_19           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2582	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.5150	0.2066
ndcg_cut_20           	2122702641	0.0000	0.4869	0.0867	0.4869	0.5337	0.5337	0.5597	0.5597	0.5492	0.2582	0.5492	0.5166	0.2066	0.5166	0.5450	0.5450	0.5513	0.5150	0.2066
num_ret               	2125380335	20	11	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
num_rel               	2125380335	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
num_rel_ret           	2125380335	0	2	3	2	2	4	4	4	2	2	4	1	3	2	1	2	2	1	3
map                   	2125380335	0.0000	0.0389	0.1333	0.1167	0.0170	0.2933	0.2908	0.2908	0.0310	0.1143	0.2667	0.0056	0.1162	0.1667	0.0056	0.2000	0.2000	0.0056	0.1162
iprec_at_recall_0.00  	2125380335	0.0000	0.2222	0.5000	0.6667	0.1111	1.0000	1.0000	1.0000	0.1667	1.0000	1.0000	0.0556	0.4286	1.0000	0.0556	1.0000	1.0000	0.0556	0.4286
iprec_at_recall_0.10  	2125380335	0.0000	0.2222	0.5000	0.6667	0.1111	1.0000	1.0000	1.0000	0.1667	1.0000	1.0000	0.0556	0.4286	1.0000	0.0556	1.0000	1.0000	0.0556	0.4286
iprec_at_recall_0.20  	2125380335	0.0000	0.2222	0.5000	0.6667	0.1111	1.0000	1.0000	1.0000	0.1667	0.1429	0.6667	0.0000	0.4286	0.6667	0.0000	1.0000	1.0000	0.0000	0.4286
iprec_at_recall_0.30  	2125380335	0.0000	0.0000	0.3333	0.0000	0.0000	0.6000	0.6000	0.6000	0.0000	0.0000	0.6000	0.0000	0.4286	0.0000	0.0000	0.0000	0.0000	0.0000	0.4286
iprec_at_recall_0.40  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.3077	0.3077	0.0000	0.0000	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.50  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.60  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.70  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.80  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	2125380335	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	0.0000	0.5000	1.0000	0.0000	0.0000	1.0000	0.0000	1.0000	1.0000	0.0000	0.0000
ndcg_cut_02            	2125380335	0.0000	0.0000	0.1934	0.3869	0.0000	0.8066	0.8066	0.8066	0.0000	0.3066	0.6131	0.0000	0.0000	0.6131	0.0000	0.8066	0.8066	0.0000	0.0000
ndcg_cut_03            	2125380335	0.0000	0.0000	0.1677	0.4683	0.0000	0.6994	0.6994	0.6994	0.0000	0.2658	0.6646	0.0000	0.1329	0.6646	0.0000	0.6994	0.6994	0.0000	0.1329
ndcg_cut_04            	2125380335	0.0000	0.0000	0.3559	0.4202	0.0000	0.6275	0.6275	0.6275	0.0000	0.2385	0.5963	0.0000	0.1193	0.5963	0.0000	0.6275	0.6275	0.0000	0.1193
ndcg_cut_05            	2125380335	0.0000	0.0000	0.3259	0.3847	0.0000	0.6590	0.6590	0.6590	0.0000	0.2184	0.6304	0.0000	0.1937	0.5459	0.0000	0.5745	0.5745	0.0000	0.1937
ndcg_cut_06            	2125380335	0.0000	0.1443	0.3024	0.3570	0.0000	0.6114	0.6114	0.6114	0.0000	0.2026	0.5849	0.0000	0.1797	0.5065	0.0000	0.5331	0.5331	0.0000	0.1797
ndcg_cut_07            	2125380335	0.0000	0.1352	0.2832	0.3344	0.0000	0.5728	0.5728	0.5728	0.1265	0.1898	0.5479	0.0000	0.2948	0.4745	0.0000	0.4993	0.4993	0.0000	0.2948
ndcg_cut_08            	2125380335	0.0000	0.1276	0.2672	0.3155	0.0000	0.5404	0.5404	0.5404	0.1194	0.1791	0.5170	0.0000	0.2782	0.4477	0.0000	0.4711	0.4711	0.0000	0.2782
ndcg_cut_09            	2125380335	0.0000	0.1722	0.3047	0.2994	0.0000	0.5128	0.5128	0.5128	0.1133	0.1699	0.4905	0.0000	0.2640	0.4248	0.0000	0.4470	0.4470	0.0000	0.2640
ndcg_cut_10           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.4888	0.4888	0.4888	0.1080	0.1620	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_11           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.4888	0.4888	0.4888	0.1080	0.1620	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_12           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.5325	0.4888	0.4888	0.1517	0.1620	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_13           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.5325	0.5313	0.5313	0.1517	0.1620	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_14           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_15           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_16           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0000	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_17           	2125380335	0.0000	0.1641	0.2904	0.2853	0.0777	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0000	0.2516	0.4049	0.0000	0.4261	0.4261	0.0000	0.2516
ndcg_cut_18           	2125380335	0.0000	0.1641	0.2904	0.2853	0.1158	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0381	0.2516	0.4049	0.0381	0.4261	0.4261	0.0381	0.2516
ndcg_cut_19           	2125380335	0.0000	0.1641	0.2904	0.2853	0.1158	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0381	0.2516	0.4049	0.0381	0.4261	0.4261	0.0381	0.2516
ndcg_cut_20           	2125380335	0.0000	0.1641	0.2904	0.2853	0.1158	0.5325	0.5313	0.5313	0.1517	0.2034	0.5144	0.0381	0.2516	0.4049	0.0381	0.4261	0.4261	0.0381	0.2516
num_ret               	2129711824	20	5	20	5	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
num_rel               	2129711824	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
num_rel_ret           	2129711824	1	2	3	2	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2
map                   	2129711824	0.1111	0.4667	0.4889	0.4667	0.5333	0.5333	0.5292	0.5292	0.4952	0.8333	0.4952	0.5556	0.3000	0.5556	0.5556	0.5000	0.5556	0.5556	0.3000
iprec_at_recall_0.00  	2129711824	0.3333	1.0000	0.6667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
iprec_at_recall_0.10  	2129711824	0.3333	1.0000	0.6667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
iprec_at_recall_0.20  	2129711824	0.3333	1.0000	0.6667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
iprec_at_recall_0.30  	2129711824	0.3333	1.0000	0.6667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
iprec_at_recall_0.40  	2129711824	0.0000	0.4000	0.6667	0.4000	0.4000	0.4000	0.4000	0.4000	0.2857	1.0000	0.2857	0.6667	0.4000	0.6667	0.6667	0.5000	0.6667	0.6667	0.4000
iprec_at_recall_0.50  	2129711824	0.0000	0.4000	0.6667	0.4000	0.4000	0.4000	0.4000	0.4000	0.2857	1.0000	0.2857	0.6667	0.4000	0.6667	0.6667	0.5000	0.6667	0.6667	0.4000
iprec_at_recall_0.60  	2129711824	0.0000	0.4000	0.6667	0.4000	0.4000	0.4000	0.4000	0.4000	0.2857	1.0000	0.2857	0.6667	0.4000	0.6667	0.6667	0.5000	0.6667	0.6667	0.4000
iprec_at_recall_0.70  	2129711824	0.0000	0.4000	0.6667	0.4000	0.4000	0.4000	0.4000	0.4000	0.2857	1.0000	0.2857	0.6667	0.4000	0.6667	0.6667	0.5000	0.6667	0.6667	0.4000
iprec_at_recall_0.80  	2129711824	0.0000	0.0000	0.3000	0.0000	0.2000	0.2000	0.1875	0.1875	0.2000	0.5000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
